Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
1,1,0,Stone Quarry,Core Set 2019,,Land,Land,Common,447393,0.01,0.07,0.01,tcglo,
1,1,0,Woodland Stream,Core Set 2019,,Land,Land,Common,447397,0.02,0.21,0.02,tcglo,
1,0,1,"Dromoka, the Eternal",Fate Reforged Promos,3GW,Legendary Creature — Dragon,Gold,Rare,1234962,0.01,0.25,0.25,tcglo,
2,2,0,Cabal Therapist,Modern Horizons,B,Creature — Horror,Black,Rare,1235532,0.17,1.15,0.34,tcglo,
1,1,0,Ajani's Pridemate,War of the Spark,1W,Creature — Cat Soldier,White,Uncommon,1235674,0.01,0.82,0.01,tcglo,
1,1,0,Battlefield Promotion,War of the Spark,1W,Instant,White,Common,1235675,0.01,0.09,0.01,tcglo,
1,1,0,Bond of Discipline,War of the Spark,4W,Sorcery,White,Uncommon,1235676,0.01,0.14,0.01,tcglo,
1,1,0,Bulwark Giant,War of the Spark,5W,Creature — Giant Soldier,White,Common,1235677,0.01,0.03,0.01,tcglo,
2,2,0,Charmed Stray,War of the Spark,W,Creature — Cat,White,Common,1235678,0.01,0.04,0.02,tcglo,
1,1,0,Divine Arrow,War of the Spark,1W,Instant,White,Common,1235680,0.01,0.07,0.01,tcglo,
2,2,0,Enforcer Griffin,War of the Spark,4W,Creature — Griffin,White,Common,1235681,0.01,0.06,0.02,tcglo,
1,1,0,Gideon's Triumph,War of the Spark,1W,Instant,White,Uncommon,1235685,0.01,0.10,0.01,tcglo,
1,0,1,Grateful Apparition,War of the Spark,1W,Creature — Spirit,White,Uncommon,1235687,0.05,0.50,0.50,tcglo,
3,3,0,Ironclad Krovod,War of the Spark,3W,Creature — Beast,White,Common,1235689,0.01,0.05,0.03,tcglo,
2,2,0,Law-Rune Enforcer,War of the Spark,W,Creature — Human Soldier,White,Common,1235690,0.01,0.10,0.02,tcglo,
1,1,0,Makeshift Battalion,War of the Spark,2W,Creature — Human Soldier,White,Common,1235692,0.01,0.05,0.01,tcglo,
1,1,0,Sunblade Angel,War of the Spark,5W,Creature — Angel,White,Uncommon,1235701,0.01,0.21,0.01,tcglo,
2,2,0,Topple the Statue,War of the Spark,2W,Instant,White,Common,1235705,0.01,0.09,0.02,tcglo,
1,1,0,Trusted Pegasus,War of the Spark,2W,Creature — Pegasus,White,Common,1235706,0.01,0.09,0.01,tcglo,
3,3,0,Wanderer's Strike,War of the Spark,4W,Sorcery,White,Common,1235708,0.01,0.10,0.03,tcglo,
1,1,0,Ashiok's Skulker,War of the Spark,4U,Creature — Nightmare,Blue,Common,1235710,0.01,0.04,0.01,tcglo,
3,3,0,Aven Eternal,War of the Spark,2U,Creature — Zombie Bird Warrior,Blue,Common,1235712,0.01,0.16,0.03,tcglo,
1,1,0,Callous Dismissal,War of the Spark,1U,Sorcery,Blue,Common,1235714,0.02,0.20,0.02,tcglo,
2,2,0,Crush Dissent,War of the Spark,3U,Instant,Blue,Common,1235717,0.01,0.05,0.02,tcglo,
1,1,0,God-Eternal Kefnet,War of the Spark,2UU,Legendary Creature — Zombie God,Blue,Mythic Rare,1235723,2.75,6.78,2.75,tcglo,
1,1,0,"Kasmina, Enigmatic Mentor",War of the Spark,3U,Legendary Planeswalker — Kasmina,Blue,Uncommon,1235726,0.05,0.50,0.05,tcglo,
1,1,0,Naga Eternal,War of the Spark,2U,Creature — Zombie Naga,Blue,Common,1235730,0.01,0.08,0.01,tcglo,
1,1,0,No Escape,War of the Spark,2U,Instant,Blue,Common,1235733,0.01,0.10,0.01,tcglo,
1,1,0,Sky Theater Strix,War of the Spark,1U,Creature — Bird,Blue,Common,1235737,0.01,0.09,0.01,tcglo,
2,2,0,Spellkeeper Weird,War of the Spark,2U,Creature — Weird,Blue,Common,1235739,0.01,0.10,0.02,tcglo,
1,1,0,Stealth Mission,War of the Spark,2U,Sorcery,Blue,Common,1235740,0.01,0.06,0.01,tcglo,
2,2,0,Tamiyo's Epiphany,War of the Spark,3U,Sorcery,Blue,Common,1235741,0.01,0.15,0.02,tcglo,
2,2,0,Teferi's Time Twist,War of the Spark,1U,Instant,Blue,Common,1235742,0.02,0.41,0.04,tcglo,
1,1,0,Aid the Fallen,War of the Spark,1B,Sorcery,Black,Common,1235746,0.01,0.12,0.01,tcglo,
1,1,0,Bleeding Edge,War of the Spark,1BB,Sorcery,Black,Uncommon,1235748,0.01,0.15,0.01,tcglo,
1,1,0,Bolas's Citadel,War of the Spark,3BBB,Legendary Artifact,Black,Rare,1235749,2.68,4.84,2.68,tcglo,
1,1,0,Davriel's Shadowfugue,War of the Spark,3B,Sorcery,Black,Common,1235754,0.01,0.08,0.01,tcglo,
1,1,0,Dreadmalkin,War of the Spark,B,Creature — Zombie Cat,Black,Uncommon,1235757,0.01,0.22,0.01,tcglo,
1,1,0,Duskmantle Operative,War of the Spark,1B,Creature — Human Rogue,Black,Common,1235758,0.01,0.07,0.01,tcglo,
1,1,0,Eternal Taskmaster,War of the Spark,1B,Creature — Zombie,Black,Uncommon,1235760,0.01,0.31,0.01,tcglo,
1,1,0,Kaya's Ghostform,War of the Spark,B,Enchantment — Aura,Black,Common,1235764,0.04,1.95,0.04,tcglo,
1,1,0,Lazotep Behemoth,War of the Spark,4B,Creature — Zombie Hippo,Black,Common,1235765,0.01,0.07,0.01,tcglo,
1,1,0,Lazotep Reaver,War of the Spark,1B,Creature — Zombie Beast,Black,Common,1235766,0.01,0.25,0.01,tcglo,
1,1,0,Ob Nixilis's Cruelty,War of the Spark,2B,Instant,Black,Common,1235771,0.01,0.25,0.01,tcglo,
1,1,0,Sorin's Thirst,War of the Spark,BB,Instant,Black,Common,1235774,0.01,0.07,0.01,tcglo,
1,1,0,Spark Harvest,War of the Spark,B,Sorcery,Black,Common,1235775,0.01,0.10,0.01,tcglo,
2,2,0,Spark Reaper,War of the Spark,2B,Creature — Zombie,Black,Common,1235776,0.01,0.10,0.02,tcglo,
1,1,0,Tithebearer Giant,War of the Spark,5B,Creature — Giant Warrior,Black,Common,1235777,0.01,0.10,0.01,tcglo,
1,1,0,Toll of the Invasion,War of the Spark,2B,Sorcery,Black,Common,1235778,0.01,0.12,0.01,tcglo,
1,1,0,Vampire Opportunist,War of the Spark,1B,Creature — Vampire,Black,Common,1235780,0.01,0.04,0.01,tcglo,
1,1,0,Vizier of the Scorpion,War of the Spark,2B,Creature — Zombie Wizard,Black,Uncommon,1235781,0.03,0.42,0.03,tcglo,
1,1,0,Ahn-Crop Invader,War of the Spark,2R,Creature — Zombie Minotaur Warrior,Red,Common,1235783,0.01,0.07,0.01,tcglo,
2,2,0,Blindblast,War of the Spark,2R,Instant,Red,Common,1235784,0.01,0.08,0.02,tcglo,
1,1,0,Bolt Bend,War of the Spark,3R,Instant,Red,Uncommon,1235785,0.01,0.43,0.01,tcglo,
1,1,0,Burning Prophet,War of the Spark,1R,Creature — Human Wizard,Red,Common,1235787,0.01,0.20,0.01,tcglo,
1,1,0,Chandra's Pyrohelix,War of the Spark,1R,Instant,Red,Common,1235790,0.01,0.11,0.01,tcglo,
1,1,0,Chandra's Triumph,War of the Spark,1R,Instant,Red,Uncommon,1235791,0.01,0.43,0.01,tcglo,
1,1,0,Cyclops Electromancer,War of the Spark,4R,Creature — Cyclops Wizard,Red,Uncommon,1235792,0.01,0.10,0.01,tcglo,
2,2,0,Goblin Assailant,War of the Spark,1R,Creature — Goblin Warrior,Red,Common,1235798,0.01,0.06,0.02,tcglo,
2,2,0,Goblin Assault Team,War of the Spark,3R,Creature — Goblin Warrior,Red,Common,1235799,0.01,0.03,0.02,tcglo,
2,2,0,Heartfire,War of the Spark,1R,Instant,Red,Common,1235801,0.01,0.17,0.02,tcglo,
3,3,0,Invading Manticore,War of the Spark,5R,Creature — Zombie Manticore,Red,Common,1235804,0.01,0.10,0.03,tcglo,
1,1,0,"Jaya, Venerated Firemage",War of the Spark,4R,Legendary Planeswalker — Jaya,Red,Uncommon,1235805,0.02,0.35,0.02,tcglo,
2,2,0,Nahiri's Stoneblades,War of the Spark,1R,Instant,Red,Common,1235809,0.01,0.10,0.02,tcglo,
2,2,0,"Neheb, Dreadhorde Champion",War of the Spark,2RR,Legendary Creature — Zombie Minotaur Warrior,Red,Rare,1235810,0.10,1.31,0.20,tcglo,
2,2,0,"Tibalt, Rakish Instigator",War of the Spark,2R,Legendary Planeswalker — Tibalt,Red,Uncommon,1235816,0.05,1.00,0.10,tcglo,
1,1,0,Tibalt's Rager,War of the Spark,1R,Creature — Devil,Red,Uncommon,1235817,0.01,0.10,0.01,tcglo,
1,1,0,Turret Ogre,War of the Spark,3R,Creature — Ogre Warrior,Red,Common,1235818,0.01,0.08,0.01,tcglo,
1,1,0,Arboreal Grazer,War of the Spark,G,Creature — Beast,Green,Common,1235819,0.07,4.23,0.07,tcglo,
1,1,0,Arlinn's Wolf,War of the Spark,2G,Creature — Wolf,Green,Common,1235821,0.01,0.06,0.01,tcglo,
1,1,0,Band Together,War of the Spark,2G,Instant,Green,Common,1235823,0.01,0.11,0.01,tcglo,
1,1,0,Bloom Hulk,War of the Spark,3G,Creature — Plant Elemental,Green,Common,1235824,0.01,0.15,0.01,tcglo,
1,1,0,Courage in Crisis,War of the Spark,2G,Sorcery,Green,Common,1235828,0.01,0.10,0.01,tcglo,
1,1,0,Forced Landing,War of the Spark,1G,Instant,Green,Common,1235831,0.01,0.08,0.01,tcglo,
1,1,0,Giant Growth,War of the Spark,G,Instant,Green,Common,1235832,0.01,0.09,0.01,tcglo,
1,1,0,Kronch Wrangler,War of the Spark,1G,Creature — Human Warrior,Green,Common,1235836,0.01,0.10,0.01,tcglo,
1,1,0,New Horizons,War of the Spark,2G,Enchantment — Aura,Green,Common,1235838,0.01,0.10,0.01,tcglo,
1,1,0,Pollenbright Druid,War of the Spark,1G,Creature — Elf Druid,Green,Common,1235843,0.01,0.30,0.01,tcglo,
1,1,0,Return to Nature,War of the Spark,1G,Instant,Green,Common,1235845,0.01,0.69,0.01,tcglo,
1,1,0,Snarespinner,War of the Spark,1G,Creature — Spider,Green,Common,1235846,0.01,0.07,0.01,tcglo,
1,1,0,Steady Aim,War of the Spark,1G,Instant,Green,Common,1235847,0.01,0.03,0.01,tcglo,
2,2,0,Thundering Ceratok,War of the Spark,4G,Creature — Rhino,Green,Common,1235849,0.01,0.10,0.02,tcglo,
1,1,0,Vivien's Arkbow,War of the Spark,1G,Legendary Artifact,Green,Rare,1235851,0.09,0.26,0.09,tcglo,
2,2,0,Vivien's Grizzly,War of the Spark,2G,Creature — Bear Spirit,Green,Common,1235852,0.01,0.20,0.02,tcglo,
2,2,0,Wardscale Crocodile,War of the Spark,4G,Creature — Crocodile,Green,Common,1235853,0.01,0.09,0.02,tcglo,
1,1,0,Deathsprout,War of the Spark,1BBG,Instant,Gold,Uncommon,1235859,0.06,1.06,0.06,tcglo,
1,1,0,Despark,War of the Spark,WB,Instant,Gold,Uncommon,1235860,0.20,4.49,0.20,tcglo,
2,2,0,"Domri, Anarch of Bolas",War of the Spark,1RG,Legendary Planeswalker — Domri,Gold,Rare,1235861,0.20,0.99,0.40,tcglo,
1,1,0,Dovin's Veto,War of the Spark,WU,Instant,Gold,Uncommon,1235863,0.50,0.75,0.50,tcglo,
1,1,0,Huatli's Raptor,War of the Spark,GW,Creature — Dinosaur,Gold,Uncommon,1235870,0.05,0.20,0.05,tcglo,
1,1,0,Mayhem Devil,War of the Spark,1BR,Creature — Devil,Gold,Uncommon,1235874,0.09,5.00,0.09,tcglo,
1,1,0,"Roalesk, Apex Hybrid",War of the Spark,2GGU,Legendary Creature — Human Mutant,Gold,Mythic Rare,1235883,0.65,2.42,0.65,tcglo,
1,1,0,Solar Blaze,War of the Spark,2RW,Sorcery,Gold,Rare,1235886,0.01,0.39,0.01,tcglo,
1,1,0,Tyrant's Scorn,War of the Spark,UB,Instant,Gold,Uncommon,1235895,0.07,1.00,0.07,tcglo,
1,1,0,"Ashiok, Dream Render",War of the Spark,1{B/U}{B/U},Legendary Planeswalker — Ashiok,Gold,Uncommon,1235898,0.50,4.96,0.50,tcglo,
1,1,0,"Samut, Tyrant Smasher",War of the Spark,2{G/R}{G/R},Legendary Planeswalker — Samut,Gold,Uncommon,1235905,0.01,0.29,0.01,tcglo,
1,1,0,"Vraska, Swarm's Eminence",War of the Spark,2{B/G}{B/G},Legendary Planeswalker — Vraska,Gold,Uncommon,1235906,0.10,0.25,0.10,tcglo,
2,2,0,Firemind Vessel,War of the Spark,4,Artifact,Artifact,Uncommon,1235907,0.12,0.96,0.24,tcglo,
1,1,0,Prismite,War of the Spark,2,Artifact Creature — Golem,Artifact,Common,1235912,0.01,0.10,0.01,tcglo,
6,6,0,Answered Prayers,Modern Horizons,1WW,Enchantment,White,Common,1235955,0.01,0.15,0.06,tcglo,
1,1,0,Astral Drift,Modern Horizons,2W,Enchantment,White,Rare,1235956,0.09,0.50,0.09,tcglo,
2,2,0,Battle Screech,Modern Horizons,2WW,Sorcery,White,Uncommon,1235957,0.09,0.40,0.18,tcglo,
2,2,0,Dismantling Blow,Modern Horizons,2W,Instant,White,Uncommon,1235958,0.01,0.12,0.02,tcglo,
7,7,0,Enduring Sliver,Modern Horizons,1W,Creature — Sliver,White,Common,1235959,0.01,0.19,0.07,tcglo,
7,7,0,Ephemerate,Modern Horizons,W,Instant,White,Common,1235960,0.10,3.65,0.70,tcglo,
2,2,0,Face of Divinity,Modern Horizons,2W,Enchantment — Aura,White,Uncommon,1235961,0.01,0.15,0.02,tcglo,
3,3,0,First Sliver's Chosen,Modern Horizons,4W,Creature — Sliver,White,Uncommon,1235962,0.06,0.33,0.18,tcglo,
1,1,0,Force of Virtue,Modern Horizons,2WW,Enchantment,White,Rare,1235963,0.12,0.75,0.12,tcglo,
3,3,0,Generous Gift,Modern Horizons,2W,Instant,White,Uncommon,1235964,0.79,5.00,2.37,tcglo,
6,6,0,Gilded Light,Modern Horizons,1W,Instant,White,Common,1235965,0.01,0.09,0.06,tcglo,
2,2,0,Giver of Runes,Modern Horizons,W,Creature — Kor Cleric,White,Rare,1235966,5.00,22.14,10.00,tcglo,
6,6,0,Impostor of the Sixth Pride,Modern Horizons,1W,Creature — Shapeshifter,White,Common,1235967,0.01,0.15,0.06,tcglo,
6,6,0,Irregular Cohort,Modern Horizons,2WW,Creature — Shapeshifter,White,Common,1235968,0.02,0.35,0.12,tcglo,
3,3,0,King of the Pride,Modern Horizons,2W,Creature — Cat,White,Uncommon,1235969,0.20,1.99,0.60,tcglo,
8,8,0,Knight of Old Benalia,Modern Horizons,3WW,Creature — Human Knight,White,Common,1235970,0.01,0.04,0.08,tcglo,
6,6,0,Lancer Sliver,Modern Horizons,2W,Creature — Sliver,White,Common,1235971,0.02,0.14,0.12,tcglo,
6,6,0,Martyr's Soul,Modern Horizons,2W,Creature — Spirit Soldier,White,Common,1235972,0.01,0.04,0.06,tcglo,
1,1,0,On Thin Ice,Modern Horizons,W,Snow Enchantment — Aura,White,Rare,1235973,0.04,2.05,0.04,tcglo,
1,1,0,Ranger-Captain of Eos,Modern Horizons,1WW,Creature — Human Soldier,White,Mythic Rare,1235974,4.39,26.99,4.39,tcglo,
8,8,0,Recruit the Worthy,Modern Horizons,W,Instant,White,Common,1235975,0.01,0.07,0.08,tcglo,
8,8,0,Reprobation,Modern Horizons,1W,Enchantment — Aura,White,Common,1235976,0.01,0.10,0.08,tcglo,
6,6,0,Rhox Veteran,Modern Horizons,3W,Creature — Rhino Soldier,White,Common,1235977,0.01,0.10,0.06,tcglo,
7,7,0,Segovian Angel,Modern Horizons,W,Creature — Angel,White,Common,1235978,0.04,1.00,0.28,tcglo,
8,8,0,Settle Beyond Reality,Modern Horizons,4W,Sorcery,White,Common,1235979,0.01,0.10,0.08,tcglo,
5,5,0,Shelter,Modern Horizons,1W,Instant,White,Common,1235980,0.01,0.04,0.05,tcglo,
1,1,0,"Sisay, Weatherlight Captain",Modern Horizons,2W,Legendary Creature — Human Soldier,White,Rare,1235981,0.18,14.35,0.18,tcglo,
7,7,0,Soul-Strike Technique,Modern Horizons,1W,Enchantment — Aura,White,Common,1235982,0.01,0.05,0.07,tcglo,
3,3,0,Splicer's Skill,Modern Horizons,2W,Sorcery,White,Uncommon,1235983,0.01,0.10,0.03,tcglo,
7,6,1,Stirring Address,Modern Horizons,1W,Instant,White,Common,1235984,0.01,0.07,0.13,tcglo,
7,7,0,Trustworthy Scout,Modern Horizons,1W,Creature — Human Scout,White,Common,1235985,0.01,0.04,0.07,tcglo,
1,1,0,Valiant Changeling,Modern Horizons,5WW,Creature — Shapeshifter,White,Uncommon,1235986,0.04,0.10,0.04,tcglo,
3,3,0,Vesperlark,Modern Horizons,2W,Creature — Elemental,White,Uncommon,1235987,0.05,0.24,0.15,tcglo,
8,8,0,Wall of One Thousand Cuts,Modern Horizons,3WW,Creature — Wall,White,Common,1235988,0.01,0.08,0.08,tcglo,
2,2,0,Winds of Abandon,Modern Horizons,1W,Sorcery,White,Rare,1235989,1.27,11.81,2.54,tcglo,
3,3,0,Wing Shards,Modern Horizons,1WW,Instant,White,Uncommon,1235990,0.01,0.10,0.03,tcglo,
3,3,0,Zhalfirin Decoy,Modern Horizons,1W,Creature — Human Soldier,White,Uncommon,1235991,0.01,0.06,0.03,tcglo,
1,1,0,Archmage's Charm,Modern Horizons,UUU,Instant,Blue,Rare,1235992,1.90,19.72,1.90,tcglo,
2,2,0,Bazaar Trademage,Modern Horizons,2U,Creature — Human Wizard,Blue,Rare,1235993,0.07,0.11,0.14,tcglo,
3,3,0,Blizzard Strix,Modern Horizons,4U,Snow Creature — Bird,Blue,Uncommon,1235994,0.01,0.10,0.03,tcglo,
7,7,0,Chillerpillar,Modern Horizons,3U,Snow Creature — Insect,Blue,Common,1235995,0.01,0.06,0.07,tcglo,
7,7,0,Choking Tethers,Modern Horizons,3U,Instant,Blue,Common,1235996,0.01,0.10,0.07,tcglo,
2,2,0,Cunning Evasion,Modern Horizons,1U,Enchantment,Blue,Uncommon,1235997,0.05,0.50,0.10,tcglo,
3,3,0,Everdream,Modern Horizons,1U,Instant,Blue,Uncommon,1235999,0.01,0.21,0.03,tcglo,
4,4,0,Exclude,Modern Horizons,2U,Instant,Blue,Uncommon,1236000,0.03,0.12,0.12,tcglo,
6,6,0,Eyekite,Modern Horizons,1U,Creature — Drake,Blue,Common,1236001,0.01,0.08,0.06,tcglo,
2,2,0,Fact or Fiction,Modern Horizons,3U,Instant,Blue,Uncommon,1236002,0.10,0.50,0.20,tcglo,
7,7,0,Faerie Seer,Modern Horizons,U,Creature — Faerie Wizard,Blue,Common,1236003,0.08,2.00,0.56,tcglo,
1,1,0,Future Sight,Modern Horizons,2UUU,Enchantment,Blue,Rare,1236005,0.05,0.50,0.05,tcglo,
8,8,0,Iceberg Cancrix,Modern Horizons,1U,Snow Creature — Crab,Blue,Common,1236006,0.01,0.05,0.08,tcglo,
6,6,0,Man-o'-War,Modern Horizons,2U,Creature — Jellyfish,Blue,Common,1236007,0.01,0.06,0.06,tcglo,
1,1,0,Marit Lage's Slumber,Modern Horizons,1U,Legendary Snow Enchantment,Blue,Rare,1236008,0.10,0.86,0.10,tcglo,
1,1,0,Mirrodin Besieged,Modern Horizons,2U,Enchantment,Blue,Rare,1236009,0.20,1.71,0.20,tcglo,
1,1,0,Mist-Syndicate Naga,Modern Horizons,2U,Creature — Naga Ninja,Blue,Rare,1236010,0.15,1.00,0.15,tcglo,
7,7,0,Moonblade Shinobi,Modern Horizons,3U,Creature — Human Ninja,Blue,Common,1236011,0.05,0.25,0.35,tcglo,
3,3,0,Oneirophage,Modern Horizons,3U,Creature — Squid Illusion,Blue,Uncommon,1236012,0.03,0.35,0.09,tcglo,
7,7,0,Phantasmal Form,Modern Horizons,2U,Instant,Blue,Common,1236013,0.01,0.07,0.07,tcglo,
7,7,0,Phantom Ninja,Modern Horizons,1UU,Creature — Illusion Ninja,Blue,Common,1236014,0.04,0.15,0.28,tcglo,
8,8,0,Pondering Mage,Modern Horizons,3UU,Creature — Human Wizard,Blue,Common,1236015,0.01,0.20,0.08,tcglo,
7,7,0,Prohibit,Modern Horizons,1U,Instant,Blue,Common,1236016,0.01,0.09,0.07,tcglo,
6,6,0,Rain of Revelation,Modern Horizons,3U,Instant,Blue,Common,1236017,0.01,0.25,0.06,tcglo,
3,3,0,Rebuild,Modern Horizons,2U,Instant,Blue,Uncommon,1236018,0.09,0.39,0.27,tcglo,
7,7,0,Scour All Possibilities,Modern Horizons,1U,Sorcery,Blue,Common,1236019,0.01,0.10,0.07,tcglo,
3,3,0,Scuttling Sliver,Modern Horizons,2U,Creature — Sliver Trilobite,Blue,Uncommon,1236020,0.03,0.16,0.09,tcglo,
7,7,0,Smoke Shroud,Modern Horizons,1U,Enchantment — Aura,Blue,Common,1236021,0.02,0.10,0.14,tcglo,
8,8,0,Spell Snuff,Modern Horizons,1UU,Instant,Blue,Common,1236022,0.01,0.09,0.08,tcglo,
7,7,0,Stream of Thought,Modern Horizons,U,Sorcery,Blue,Common,1236023,0.02,0.15,0.14,tcglo,
7,7,0,String of Disappearances,Modern Horizons,U,Instant,Blue,Common,1236024,0.01,0.10,0.07,tcglo,
3,3,0,Tribute Mage,Modern Horizons,2U,Creature — Human Wizard,Blue,Uncommon,1236025,0.09,3.99,0.27,tcglo,
3,3,0,Twisted Reflection,Modern Horizons,1U,Instant,Blue,Uncommon,1236026,0.02,0.16,0.06,tcglo,
3,3,0,Watcher for Tomorrow,Modern Horizons,1U,Creature — Human Wizard,Blue,Uncommon,1236028,0.10,2.46,0.30,tcglo,
6,6,0,Windcaller Aven,Modern Horizons,4UU,Creature — Bird Wizard,Blue,Common,1236029,0.01,0.16,0.06,tcglo,
6,6,0,Winter's Rest,Modern Horizons,1U,Snow Enchantment — Aura,Blue,Common,1236030,0.01,0.08,0.06,tcglo,
7,7,0,Azra Smokeshaper,Modern Horizons,3B,Creature — Azra Ninja,Black,Common,1236031,0.02,0.10,0.14,tcglo,
4,4,0,Carrion Feeder,Modern Horizons,B,Creature — Zombie,Black,Uncommon,1236032,0.05,0.50,0.20,tcglo,
7,7,0,Changeling Outcast,Modern Horizons,B,Creature — Shapeshifter,Black,Common,1236033,0.07,4.42,0.49,tcglo,
1,1,0,Cordial Vampire,Modern Horizons,BB,Creature — Vampire,Black,Rare,1236034,0.69,2.50,0.69,tcglo,
2,2,0,Crypt Rats,Modern Horizons,2B,Creature — Rat,Black,Uncommon,1236035,0.05,0.25,0.10,tcglo,
1,1,0,Dead of Winter,Modern Horizons,2B,Sorcery,Black,Rare,1236036,0.10,6.68,0.10,tcglo,
9,9,0,Defile,Modern Horizons,B,Instant,Black,Common,1236037,0.07,1.34,0.63,tcglo,
6,6,0,Diabolic Edict,Modern Horizons,1B,Instant,Black,Common,1236038,0.02,0.10,0.12,tcglo,
3,3,0,Dregscape Sliver,Modern Horizons,1B,Creature — Sliver,Black,Uncommon,1236039,0.05,0.50,0.15,tcglo,
2,2,0,Feaster of Fools,Modern Horizons,4BB,Creature — Demon,Black,Uncommon,1236041,0.02,0.15,0.04,tcglo,
6,6,0,First-Sphere Gargantua,Modern Horizons,4BB,Creature — Horror,Black,Common,1236042,0.01,0.10,0.06,tcglo,
1,1,0,Force of Despair,Modern Horizons,1BB,Instant,Black,Rare,1236043,0.32,4.25,0.32,tcglo,
9,9,0,Gluttonous Slug,Modern Horizons,1B,Creature — Slug Horror,Black,Common,1236044,0.01,0.06,0.09,tcglo,
3,3,0,Graveshifter,Modern Horizons,3B,Creature — Shapeshifter,Black,Uncommon,1236045,0.05,0.50,0.15,tcglo,
7,7,0,Headless Specter,Modern Horizons,1BB,Creature — Specter,Black,Common,1236046,0.01,0.05,0.07,tcglo,
7,7,0,Mind Rake,Modern Horizons,2B,Sorcery,Black,Common,1236047,0.02,0.24,0.14,tcglo,
6,6,0,Mob,Modern Horizons,4B,Instant,Black,Common,1236048,0.01,0.02,0.06,tcglo,
2,2,0,Nether Spirit,Modern Horizons,1BB,Creature — Spirit,Black,Rare,1236049,0.04,0.25,0.08,tcglo,
7,6,1,Ninja of the New Moon,Modern Horizons,3BB,Creature — Spirit Ninja,Black,Common,1236050,0.01,0.10,0.16,tcglo,
2,2,0,Plague Engineer,Modern Horizons,2B,Creature — Carrier,Black,Rare,1236051,1.75,22.49,3.50,tcglo,
6,6,0,Putrid Goblin,Modern Horizons,1B,Creature — Zombie Goblin,Black,Common,1236052,0.01,0.27,0.06,tcglo,
8,8,0,Rank Officer,Modern Horizons,3B,Creature — Zombie Soldier,Black,Common,1236053,0.01,0.04,0.08,tcglo,
6,6,0,Ransack the Lab,Modern Horizons,1B,Sorcery,Black,Common,1236054,0.01,1.39,0.06,tcglo,
6,6,0,Return from Extinction,Modern Horizons,1B,Sorcery,Black,Common,1236055,0.04,0.21,0.24,tcglo,
3,3,0,Sadistic Obsession,Modern Horizons,3B,Enchantment — Aura,Black,Uncommon,1236056,0.01,0.05,0.03,tcglo,
3,3,0,Shatter Assumptions,Modern Horizons,1BB,Sorcery,Black,Uncommon,1236057,0.01,0.13,0.03,tcglo,
7,7,0,Silumgar Scavenger,Modern Horizons,4B,Creature — Zombie Bird,Black,Common,1236058,0.01,0.10,0.07,tcglo,
3,3,0,Sling-Gang Lieutenant,Modern Horizons,3B,Creature — Goblin,Black,Uncommon,1236059,0.10,4.79,0.30,tcglo,
3,3,0,Smiting Helix,Modern Horizons,3B,Sorcery,Black,Uncommon,1236060,0.01,0.69,0.03,tcglo,
3,3,0,Throatseeker,Modern Horizons,2B,Creature — Vampire Ninja,Black,Uncommon,1236061,0.05,0.30,0.15,tcglo,
7,7,0,Umezawa's Charm,Modern Horizons,1B,Instant,Black,Common,1236062,0.01,0.05,0.07,tcglo,
3,3,0,Undead Augur,Modern Horizons,BB,Creature — Zombie Wizard,Black,Uncommon,1236063,0.09,1.00,0.27,tcglo,
8,7,1,Unearth,Modern Horizons,B,Sorcery,Black,Common,1236064,0.05,0.69,1.04,tcglo,
5,5,0,Venomous Changeling,Modern Horizons,2B,Creature — Shapeshifter,Black,Common,1236065,0.01,0.10,0.05,tcglo,
9,9,0,Warteye Witch,Modern Horizons,2B,Creature — Goblin Shaman,Black,Common,1236066,0.01,0.10,0.09,tcglo,
3,3,0,Alpine Guide,Modern Horizons,2R,Snow Creature — Human Scout,Red,Uncommon,1236068,0.01,0.10,0.03,tcglo,
2,2,0,Aria of Flame,Modern Horizons,2R,Enchantment,Red,Rare,1236069,0.10,1.09,0.20,tcglo,
7,7,0,Bladeback Sliver,Modern Horizons,1R,Creature — Sliver,Red,Common,1236070,0.01,0.10,0.07,tcglo,
8,7,1,Bogardan Dragonheart,Modern Horizons,2R,Creature — Human Shaman,Red,Common,1236071,0.01,0.10,0.17,tcglo,
6,6,0,Cleaving Sliver,Modern Horizons,3R,Creature — Sliver,Red,Common,1236072,0.03,0.14,0.18,tcglo,
2,2,0,Firebolt,Modern Horizons,R,Sorcery,Red,Uncommon,1236073,0.01,0.10,0.02,tcglo,
6,6,0,Fists of Flame,Modern Horizons,1R,Instant,Red,Common,1236074,0.01,0.30,0.06,tcglo,
2,2,0,Force of Rage,Modern Horizons,1RR,Instant,Red,Rare,1236075,0.07,0.24,0.14,tcglo,
7,7,0,Geomancer's Gambit,Modern Horizons,2R,Sorcery,Red,Common,1236076,0.01,0.09,0.07,tcglo,
6,6,0,Goatnap,Modern Horizons,2R,Sorcery,Red,Common,1236077,0.01,0.04,0.06,tcglo,
9,9,0,Goblin Champion,Modern Horizons,R,Creature — Goblin Warrior,Red,Common,1236078,0.01,0.11,0.09,tcglo,
